R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-18.529455,131333.7883,-138.506817,131308.715,101.499473,131383.9348,-21.251005,433.05515,-142.013319,436.53424,99.052944,430.49161,-18.506537,131333.7883,0.0,0.0,0.0,0.0,-21.399974,433.42137,25.880504,3.11287,0.0,0.0,60.0,0.0,8.770792059,0.049502,0,-25.106507,129793.0859,-145.049749,129640.3984,94.908142,129867.3281,150.757151,437.788025,30.017397,441.164002,-88.915102,437.227234,-25.079041,129766.7891,0.0,0.0,0.0,0.0,150.625315,438.709259,0.0,0.0,0.0,0.0,60.0,0.0,8.581147045,-3.071508,0,-25.089822,129327.9267,-145.072914,129302.8534,94.933377,129352.9999,150.722278,434.88625,30.011529,437.81601,-88.991805,433.05515,-25.072633,129327.9267,0.0,0.0,0.0,0.0,150.579038,435.25247,0.0,0.0,0.0,0.0,60.0,0.0,8.588139006,-3.068288,0,-18.477889,131383.9348,-138.460981,130732.0298,101.539581,131434.0813,-20.987444,429.39295,-141.944564,433.23826,99.110239,428.11118,-18.46643,131183.3486,0.0,0.0,0.0,0.0,-21.273923,430.3085,32.515355,3.11287,0.0,0.0,60.0,0.0,8.849195818,0.040528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.626858,131333.7883,-138.587032,131283.6417,101.390611,131383.9348,-21.503106,433.78759,-142.127911,436.90046,98.640414,432.1396,-18.60394,131333.7883,0.0,0.0,0.0,0.0,-21.663534,434.33692,0.0,0.0,0.0,0.0,60.0,0.0,8.718866047,0.050897,0,-25.194398,129783.1484,-145.148623,129640.25,94.81476,129866.7891,150.515444,438.97821,29.885561,441.902161,-89.321594,438.491821,-25.172425,129763.8047,0.0,0.0,0.0,0.0,150.361642,439.785004,0.0,0.0,0.0,0.0,60.0,0.0,8.518424131,-3.068804,0,-25.187225,129327.9267,-145.170317,129277.7801,94.841704,129327.9267,150.435799,435.43558,29.885479,438.18223,-89.427253,434.88625,-25.164306,129327.9267,0.0,0.0,0.0,0.0,150.304018,436.16802,0.0,0.0,0.0,0.0,60.0,0.0,8.54432332,-3.066461,0,-18.563833,131358.8615,-138.564113,130732.0298,101.442178,131434.0813,-21.285382,430.12539,-142.093533,433.60448,98.680521,429.94228,-18.558103,131183.3486,0.0,0.0,0.0,0.0,-21.566131,431.22405,0.0,0.0,0.0,0.0,60.0,0.0,8.798433292,0.042788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.283838,132286.5725,-134.255471,132236.426,105.733632,132361.7923,-15.212029,349.55699,-135.687865,351.93742,105.166403,347.17656,-14.266649,132311.6458,0.0,0.0,0.0,0.0,-15.246407,349.55699,0.0,0.0,0.0,0.0,60.0,0.0,10.91216547,0.022079,0,-19.525452,131259.7344,-139.468693,131126.5781,100.483708,131332.1094,154.871521,353.582398,34.1922,355.934143,-84.965518,353.319153,-19.503479,131238.7188,0.0,0.0,0.0,0.0,154.706735,354.269043,0.0,0.0,0.0,0.0,60.0,0.0,10.70244646,-3.046846,0,-19.532131,130782.1763,-139.503764,130782.1763,100.519716,130807.2496,154.801737,351.38809,34.280065,353.03608,-84.923804,349.55699,-19.497754,130782.1763,0.0,0.0,0.0,0.0,154.727253,351.20498,0.0,0.0,0.0,0.0,60.001,0.0,10.70687578,-3.040523,0,-14.226542,132336.7191,-134.198175,131709.8873,105.790927,132386.8656,-14.925551,346.62723,-135.647758,348.82455,105.200781,345.16235,-14.215083,132136.1329,0.0,0.0,0.0,0.0,-15.120356,346.81034,0.0,0.0,0.0,0.0,60.001,0.0,10.99570729,0.011506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.146328,132111.0596,-134.106502,132060.9131,105.871141,132136.1329,-15.240677,350.28943,-135.636299,351.93742,104.885654,348.64144,-14.12341,132085.9864,0.0,0.0,0.0,0.0,-15.326621,350.28943,0.0,0.0,0.0,0.0,59.999,0.0,10.81052108,0.021877,0,-19.404603,131056.5469,-139.342348,130908.5078,100.599063,131141.125,154.898992,354.257568,34.318545,356.58075,-85.179754,355.505005,-19.377137,131032.8906,0.0,0.0,0.0,0.0,154.684756,355.447754,0.0,0.0,0.0,0.0,60.0,0.0,10.620637,-3.048738,0,-19.41181,130581.5902,-139.383443,130581.5902,100.634307,130631.7367,154.76163,351.93742,34.308713,353.76852,-85.244661,351.75431,-19.383162,130581.5902,0.0,0.0,0.0,0.0,154.612661,352.48675,0.0,0.0,0.0,0.0,60.0,0.0,10.63161755,-3.041781,0,-14.089032,132136.1329,-134.060665,131509.3012,105.928437,132186.2794,-14.942739,347.17656,-135.556085,349.19077,104.977327,346.99345,-14.071843,131935.5467,0.0,0.0,0.0,0.0,-15.177652,347.72589,0.0,0.0,0.0,0.0,60.0,0.0,10.916263,0.011169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.26092,131935.5467,-134.221093,131910.4735,105.762279,132010.7666,-15.498508,351.38809,-135.796727,352.30364,104.639282,349.55699,-14.243731,131935.5467,0.0,0.0,0.0,0.0,-15.550075,351.02187,0.0,0.0,0.0,0.0,60.0,0.0,10.73623088,0.024774,0,-19.530945,130898.7578,-139.468693,130754.2969,100.478216,130976.7266,154.629827,355.430603,34.1922,357.00415,-85.339054,355.447754,-19.503479,130876.1875,0.0,0.0,0.0,0.0,154.497991,355.945587,0.0,0.0,0.0,0.0,60.0,0.0,10.55261975,-3.042245,0,-19.537861,130431.1505,-139.503764,130406.0773,100.502527,130481.2971,154.520988,352.66986,34.188392,354.50096,-85.422278,352.85297,-19.509213,130431.1505,0.0,0.0,0.0,0.0,154.429315,353.21919,0.0,0.0,0.0,0.0,60.0,0.0,10.59621728,-3.03905,0,-14.197894,131985.6933,-134.180986,131358.8615,105.819575,132035.8398,-15.372458,348.45833,-135.745161,350.10632,104.725226,347.72589,-14.186435,131785.1071,0.0,0.0,0.0,0.0,-15.464131,348.82455,0.0,0.0,0.0,0.0,60.0,0.0,10.85498191,0.021102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.341134,131910.4735,-134.318496,131860.3269,105.676336,131935.5467,-15.670396,352.12053,-135.825375,352.48675,104.444477,350.10632,-14.329674,131910.4735,0.0,0.0,0.0,0.0,-15.687584,351.5712,0.0,0.0,0.0,0.0,59.999,0.0,10.67878014,0.027534,0,-19.613342,130857.3828,-139.562075,130717.6172,100.390325,130936.3203,154.278264,356.340393,34.109804,356.992737,-85.61371,356.28891,-19.59137,130834.3672,0.0,0.0,0.0,0.0,154.26179,356.534973,0.0,0.0,0.0,0.0,60.0,0.0,10.48535531,-3.035414,0,-19.618075,130381.004,-139.589708,130355.9307,100.405124,130406.0773,154.286075,353.58541,34.108178,354.31785,-85.617083,352.85297,-19.595157,130381.004,0.0,0.0,0.0,0.0,154.263157,353.58541,0.0,0.0,0.0,0.0,59.999,0.0,10.52571093,-3.033883,0,-14.289567,131935.5467,-134.26693,131308.715,105.727902,132010.7666,-15.624559,348.82455,-135.825375,350.10632,104.518961,348.09211,-14.272379,131760.0339,0.0,0.0,0.0,0.0,-15.641748,349.00766,0.0,0.0,0.0,0.0,60.0,0.0,10.81925822,0.025507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.3927,131885.4002,-134.358603,131860.3269,105.636229,131935.5467,-15.88239,352.66986,-135.917048,352.48675,104.318426,350.65565,-14.375511,131885.4002,0.0,0.0,0.0,0.0,-15.830824,351.93742,0.0,0.0,0.0,0.0,60.0,0.0,10.64923022,0.031103,0,-19.657288,130845.1406,-139.60602,130699.1563,100.340882,130933.7734,154.217844,356.306091,34.07135,357.233032,-85.630191,356.472015,-19.635315,130823.3906,0.0,0.0,0.0,0.0,154.223336,356.672302,0.0,0.0,0.0,0.0,60.0,0.0,10.49707651,-3.034794,0,-19.669641,130355.9307,-139.641274,130355.9307,100.376476,130406.0773,154.165754,353.76852,34.07953,354.50096,-85.651461,352.66986,-19.640993,130381.004,0.0,0.0,0.0,0.0,154.194402,353.76852,0.0,0.0,0.0,0.0,60.0,0.0,10.52004377,-3.030343,0,-14.329674,131935.5467,-134.312766,131308.715,105.687795,131985.6933,-15.693314,349.19077,-135.89413,350.28943,104.473124,348.27522,-14.318215,131734.9606,0.0,0.0,0.0,0.0,-15.704773,349.19077,0.0,0.0,0.0,0.0,60.0,0.0,10.80677827,0.026233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.484373,131860.3269,-134.467465,131835.2537,105.527367,131935.5467,-16.031359,352.48675,-135.991533,352.66986,104.215293,350.65565,-14.472914,131885.4002,0.0,0.0,0.0,0.0,-15.933956,351.93742,0.0,0.0,0.0,0.0,60.0,0.0,10.66054342,0.033331,0,-19.767151,130833.9688,-139.704894,130686.375,100.242008,130912.9141,154.003608,356.609345,33.972473,357.152954,-85.77301,356.397644,-19.739686,130809.9766,0.0,0.0,0.0,0.0,154.06952,356.729492,0.0,0.0,0.0,0.0,60.0,0.0,10.47611536,-3.031032,0,-19.778503,130355.9307,-139.744406,130330.8575,100.261885,130406.0773,153.959489,354.50096,33.959209,354.50096,-85.811889,353.03608,-19.749855,130355.9307,0.0,0.0,0.0,0.0,154.033974,353.95163,0.0,0.0,0.0,0.0,60.0,0.0,10.47903337,-3.027799,0,-14.432807,131935.5467,-134.410169,131283.6417,105.578933,131985.6933,-15.830824,349.37388,-135.957155,349.92321,104.249671,348.45833,-14.415618,131734.9606,0.0,0.0,0.0,0.0,-15.842283,349.37388,0.0,0.0,0.0,0.0,60.0,0.0,10.76597348,0.026481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.593235,131860.3269,-134.570597,131835.2537,105.435694,131910.4735,-16.203246,352.66986,-136.094665,352.66986,104.003299,350.28943,-14.576046,131860.3269,0.0,0.0,0.0,0.0,-16.100114,351.93742,0.0,0.0,0.0,0.0,59.999,0.0,10.63330328,0.036204,0,-19.877015,130823.5938,-139.814765,130683.875,100.137636,130911.0,153.860789,356.815338,33.873596,357.135773,-85.959782,356.666565,-19.849549,130804.5859,0.0,0.0,0.0,0.0,153.9267,356.872559,0.0,0.0,0.0,0.0,60.0,0.0,10.45279699,-3.030619,0,-19.875906,130355.9307,-139.841809,130305.7842,100.158752,130381.004,153.856357,354.31785,33.873265,354.31785,-86.000965,353.4023,-19.847258,130355.9307,0.0,0.0,0.0,0.0,153.913653,353.95163,0.0,0.0,0.0,0.0,60.0,0.0,10.47143543,-3.029184,0,-14.53021,131910.4735,-134.513302,131283.6417,105.48153,131960.62,-16.002711,349.55699,-136.066017,350.10632,104.135079,348.82455,-14.518751,131709.8873,0.0,0.0,0.0,0.0,-15.974063,349.55699,0.0,0.0,0.0,0.0,59.999,0.0,10.76179776,0.028257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.684908,131860.3269,-134.668,131810.1804,105.332561,131935.5467,-16.306379,352.85297,-136.220716,352.66986,103.814223,351.02187,-14.66772,131860.3269,0.0,0.0,0.0,0.0,-16.237624,352.12053,0.0,0.0,0.0,0.0,60.0,0.0,10.61555255,0.034106,0,-19.970399,130822.6094,-139.908147,130672.1719,100.044253,130892.5391,153.728953,356.740967,33.769227,357.250214,-86.080628,357.015625,-19.942933,130796.8984,0.0,0.0,0.0,0.0,153.805847,356.992737,0.0,0.0,0.0,0.0,60.0,0.0,10.45982778,-3.03033,0,-19.967579,130355.9307,-139.933482,130305.7842,100.067079,130381.004,153.736036,354.50096,33.787321,354.31785,-86.212959,353.95163,-19.95039,130355.9307,0.0,0.0,0.0,0.0,153.770413,354.31785,0.0,0.0,0.0,0.0,59.999,0.0,10.44536702,-3.02983,0,-14.627613,131910.4735,-134.604975,131283.6417,105.384127,131960.62,-16.094384,349.7401,-136.186338,350.10632,103.871519,349.37388,-14.616153,131709.8873,0.0,0.0,0.0,0.0,-16.128762,349.7401,0.0,0.0,0.0,0.0,60.0,0.0,10.72849557,0.02597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.782311,131860.3269,-134.753944,131835.2537,105.235158,131935.5467,-16.392323,352.66986,-136.283741,352.48675,103.648065,351.38809,-14.770852,131885.4002,0.0,0.0,0.0,0.0,-16.340756,352.12053,0.0,0.0,0.0,0.0,59.999,0.0,10.60823463,0.032507,0,-20.063783,130812.0781,-140.007021,130665.3125,99.950871,130903.5625,153.619082,356.838226,33.642886,357.250214,-86.272891,357.089996,-20.036317,130792.2969,0.0,0.0,0.0,0.0,153.663028,357.067108,0.0,0.0,0.0,0.0,60.0,0.0,10.44223323,-3.030625,0,-20.070712,130330.8575,-140.042344,130330.8575,99.981135,130381.004,153.615715,354.68407,33.667,354.68407,-86.33901,353.95163,-20.042064,130355.9307,0.0,0.0,0.0,0.0,153.650092,354.31785,0.0,0.0,0.0,0.0,60.0,0.0,10.43972225,-3.028764,0,-14.725015,131910.4735,-134.702378,131283.6417,105.292454,131960.62,-16.214706,349.7401,-136.278012,350.10632,103.739738,349.19077,-14.707827,131709.8873,0.0,0.0,0.0,0.0,-16.243353,349.7401,0.0,0.0,0.0,0.0,60.0,0.0,10.72220723,0.027154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.860604,132562.3785,-129.843696,132537.3052,110.151136,132612.525,-9.035544,265.87572,-128.772265,265.32639,111.04495,264.04462,-9.849144,132562.3785,0.0,0.0,0.0,0.0,-8.920953,265.14328,0.0,0.0,0.0,0.0,60.003,0.0,14.10767172,-0.00604,0,-13.812562,131962.8125,-133.750308,131818.0938,106.196594,132042.3906,157.695011,269.18219,37.75177,269.617065,-82.213443,269.3367,-13.790589,131942.5313,0.0,0.0,0.0,0.0,157.74994,269.382477,0.0,0.0,0.0,0.0,60.002998,0.0,13.95989229,-2.991911,0,-13.825472,131484.2279,-133.791375,131484.2279,106.226375,131534.3744,157.60923,267.15749,37.74646,267.15749,-82.26528,266.42505,-13.791094,131509.3012,0.0,0.0,0.0,0.0,157.700904,266.97438,0.0,0.0,0.0,0.0,60.005,0.0,13.98556158,-2.987553,0,-9.791849,132612.525,-129.792129,131985.6933,110.208432,132662.6716,-8.783443,262.57974,-128.760805,262.76285,111.291322,262.39663,-9.786119,132411.9389,0.0,0.0,0.0,0.0,-8.749066,262.57974,0.0,0.0,0.0,0.0,60.005,0.0,14.37025076,-0.016021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.001167,132587.4518,-128.9728,132537.3052,111.016302,132637.5983,-8.136001,265.87572,-127.924287,265.5095,111.933035,263.86151,-8.983978,132587.4518,0.0,0.0,0.0,0.0,-8.038598,265.14328,0.0,0.0,0.0,0.0,60.0,0.0,14.12041589,-0.006343,0,-12.944641,131990.7188,-132.876891,131834.0625,107.070011,132055.7969,158.579412,268.947601,38.608706,269.651428,-81.318053,269.056335,-12.911683,131958.25,0.0,0.0,0.0,0.0,158.628849,269.216553,0.0,0.0,0.0,0.0,60.000999,0.0,13.99084433,-2.991722,0,-12.948846,131509.3012,-132.90329,131484.2279,107.097271,131534.3744,158.554611,266.97438,38.611626,266.79127,-81.440221,266.42505,-12.914469,131509.3012,0.0,0.0,0.0,0.0,158.577529,266.79127,0.0,0.0,0.0,0.0,60.0,0.0,13.97862464,-2.991156,0,-8.920953,132637.5983,-128.915504,131985.6933,111.085057,132687.7448,-7.815144,262.03041,-127.901369,262.94596,112.087734,262.39663,-8.920953,132437.0121,0.0,0.0,0.0,0.0,-7.87244,262.57974,0.0,0.0,0.0,0.0,60.0,0.0,14.41429891,-0.01978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.115759,132361.7923,-129.09885,132336.7191,110.91317,132411.9389,-8.330806,266.24194,-128.050338,265.87572,111.703852,264.59395,-9.09284,132361.7923,0.0,0.0,0.0,0.0,-8.221944,265.5095,0.0,0.0,0.0,0.0,60.0,0.0,14.06278158,-0.00549,0,-13.081971,131748.3594,-133.019724,131606.8438,106.927185,131828.1875,158.447575,269.577026,38.460389,270.057678,-81.526798,269.622803,-13.054505,131726.625,0.0,0.0,0.0,0.0,158.46405,269.748688,0.0,0.0,0.0,0.0,60.0,0.0,13.90940868,-2.992574,0,-13.074897,131283.6417,-133.0408,131233.4952,106.954032,131308.715,158.42283,267.52371,38.462657,267.52371,-81.600649,267.15749,-13.051979,131283.6417,0.0,0.0,0.0,0.0,158.42856,267.3406,0.0,0.0,0.0,0.0,59.999,0.0,13.93064841,-2.991557,0,-9.041274,132411.9389,-129.041555,131760.0339,110.959007,132462.0854,-8.038598,262.57974,-128.044608,263.12907,111.87001,262.94596,-9.041274,132211.3527,0.0,0.0,0.0,0.0,-8.067246,262.94596,0.0,0.0,0.0,0.0,59.999,0.0,14.33465376,-0.017848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.167325,132336.7191,-129.156146,132286.5725,110.844415,132411.9389,-8.319347,265.87572,-128.136281,265.87572,111.640826,264.59395,-9.155866,132336.7191,0.0,0.0,0.0,0.0,-8.267781,265.5095,0.0,0.0,0.0,0.0,60.0,0.0,14.09482057,-0.008377,0,-13.136902,131729.1094,-133.080143,131585.1875,106.872257,131805.9063,158.392647,269.651428,38.416443,270.160675,-81.581726,269.742981,-13.11493,131707.0781,0.0,0.0,0.0,0.0,158.414613,269.851685,0.0,0.0,0.0,0.0,60.0,0.0,13.9033521,-2.99253,0,-13.137922,131258.5685,-133.103825,131233.4952,106.902465,131283.6417,158.365535,267.52371,38.468386,267.3406,-81.663675,266.60816,-13.109274,131258.5685,0.0,0.0,0.0,0.0,158.394183,267.15749,0.0,0.0,0.0,0.0,60.0,0.0,13.9053804,-2.989485,0,-9.09284,132386.8656,-129.10458,131734.9606,110.895981,132437.0121,-8.067246,262.76285,-128.096174,263.31218,111.852821,262.94596,-9.09284,132186.2794,0.0,0.0,0.0,0.0,-8.101623,262.94596,0.0,0.0,0.0,0.0,60.0,0.0,14.32621657,-0.017856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.201702,132336.7191,-129.173335,132286.5725,110.815767,132386.8656,-8.388102,266.05883,-128.176388,265.87572,111.646556,264.59395,-9.184513,132336.7191,0.0,0.0,0.0,0.0,-8.302158,265.5095,0.0,0.0,0.0,0.0,60.0,0.0,14.08871545,-0.006997,0,-13.164368,131722.2188,-133.107615,131568.9844,106.839294,131801.5938,158.354193,269.794464,38.383484,269.920349,-81.587224,269.851685,-13.142396,131696.3594,0.0,0.0,0.0,0.0,158.387156,269.857422,0.0,0.0,0.0,0.0,60.0,0.0,13.8876889,-2.992924,0,-13.1723,131258.5685,-133.132473,131233.4952,106.879547,131283.6417,158.285321,267.70682,38.434009,267.70682,-81.680863,266.97438,-13.137922,131258.5685,0.0,0.0,0.0,0.0,158.348346,267.3406,0.0,0.0,0.0,0.0,60.0,0.0,13.91111625,-2.988126,0,-9.127218,132386.8656,-129.133228,131734.9606,110.873063,132437.0121,-8.130271,262.76285,-128.147741,263.31218,111.818443,262.94596,-9.127218,132186.2794,0.0,0.0,0.0,0.0,-8.14746,262.94596,0.0,0.0,0.0,0.0,59.999,0.0,14.3309532,-0.017124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.36786,132311.6458,-129.356681,132261.4993,110.649609,132386.8656,-8.588637,266.05883,-128.348276,265.87572,111.480398,264.59395,-9.350671,132311.6458,0.0,0.0,0.0,0.0,-8.485505,265.5095,0.0,0.0,0.0,0.0,60.001,0.0,14.08925879,-0.00594,0,-13.334656,131706.6875,-133.2724,131553.4063,106.669011,131782.4531,158.211374,269.840241,38.229675,269.886017,-81.817934,269.88031,-13.312683,131678.625,0.0,0.0,0.0,0.0,158.211374,269.868835,0.0,0.0,0.0,0.0,59.999001,0.0,13.86303381,-2.993948,0,-13.338457,131233.4952,-133.298631,131208.4219,106.696201,131258.5685,158.107704,267.52371,38.210555,267.52371,-81.835562,266.97438,-13.315539,131233.4952,0.0,0.0,0.0,0.0,158.164999,267.3406,0.0,0.0,0.0,0.0,60.0,0.0,13.93169552,-2.989017,0,-9.299105,132361.7923,-129.299386,131734.9606,110.706905,132411.9389,-8.302158,262.57974,-128.313898,263.31218,111.623638,262.76285,-9.293375,132161.2062,0.0,0.0,0.0,0.0,-8.330806,262.94596,0.0,0.0,0.0,0.0,60.0,0.0,14.33907568,-0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.407967,132311.6458,-129.396789,132261.4993,110.603773,132361.7923,-8.531342,266.05883,-128.348276,265.87572,111.394455,264.77706,-9.396508,132311.6458,0.0,0.0,0.0,0.0,-8.496964,265.5095,0.0,0.0,0.0,0.0,60.0,0.0,14.0682686,-0.009419,0,-13.378601,131706.0,-133.316345,131549.3438,106.630557,131784.2656,158.145449,269.7258,38.158266,270.103455,-81.828917,269.874573,-13.356629,131677.4531,0.0,0.0,0.0,0.0,158.161937,269.897461,0.0,0.0,0.0,0.0,59.999001,0.0,13.89458448,-2.99306,0,-13.384294,131233.4952,-133.338738,131208.4219,106.661823,131233.4952,158.090515,268.07304,38.210555,267.52371,-81.892858,266.79127,-13.349917,131233.4952,0.0,0.0,0.0,0.0,158.147811,267.52371,0.0,0.0,0.0,0.0,60.0,0.0,13.86509591,-2.988244,0,-9.339212,132361.7923,-129.339493,131734.9606,110.661069,132411.9389,-8.347995,262.94596,-128.376924,263.31218,111.58926,262.94596,-9.333482,132161.2062,0.0,0.0,0.0,0.0,-8.376643,263.12907,0.0,0.0,0.0,0.0,60.0,0.0,14.3086621,-0.016997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.459533,132311.6458,-129.431166,132286.5725,110.552207,132386.8656,-8.588637,266.24194,-128.434219,265.69261,111.360077,264.59395,-9.448074,132311.6458,0.0,0.0,0.0,0.0,-8.54853,265.5095,0.0,0.0,0.0,0.0,59.999,0.0,14.05110807,-0.009198,0,-13.422547,131703.6094,-133.36029,131548.125,106.586612,131781.1719,158.09052,269.800171,38.141784,270.160675,-81.911317,269.920349,-13.400574,131676.7188,0.0,0.0,0.0,0.0,158.112486,269.954681,0.0,0.0,0.0,0.0,59.999001,0.0,13.8778277,-2.992437,0,-13.430131,131233.4952,-133.396034,131208.4219,106.615987,131283.6417,158.010301,267.70682,38.199096,267.70682,-81.944424,266.79127,-13.401483,131233.4952,0.0,0.0,0.0,0.0,158.090515,267.3406,0.0,0.0,0.0,0.0,60.0,0.0,13.9031225,-2.98669,0,-9.385049,132361.7923,-129.385329,131709.8873,110.620962,132411.9389,-8.399561,262.94596,-128.388383,263.31218,111.572071,263.12907,-9.379319,132161.2062,0.0,0.0,0.0,0.0,-8.399561,263.12907,0.0,0.0,0.0,0.0,60.0,0.0,14.31213481,-0.016932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.488181,132311.6458,-129.465543,132286.5725,110.529288,132361.7923,-8.703229,266.24194,-128.417031,265.87572,111.354348,264.59395,-9.470992,132336.7191,0.0,0.0,0.0,0.0,-8.582908,265.5095,0.0,0.0,0.0,0.0,60.0,0.0,14.06161389,-0.005345,0,-13.450013,131699.5313,-133.393253,131551.75,106.559147,131784.7969,158.057558,269.874573,38.070375,270.114899,-81.927798,270.017639,-13.42804,131675.9844,0.0,0.0,0.0,0.0,158.074046,270.000458,0.0,0.0,0.0,0.0,59.999001,0.0,13.87887653,-2.993102,0,-13.447319,131233.4952,-133.413223,131208.4219,106.581609,131258.5685,158.02176,267.52371,38.107423,267.52371,-82.007449,266.97438,-13.430131,131233.4952,0.0,0.0,0.0,0.0,158.044678,267.3406,0.0,0.0,0.0,0.0,59.999,0.0,13.9154238,-2.989906,0,-9.413697,132361.7923,-129.413977,131734.9606,110.592314,132411.9389,-8.462587,262.76285,-128.434219,263.31218,111.46321,262.94596,-9.413697,132161.2062,0.0,0.0,0.0,0.0,-8.479775,262.94596,0.0,0.0,0.0,0.0,59.999,0.0,14.31597845,-0.015845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.812881,131158.2754,-139.778784,131133.2021,100.216048,131208.4219,-24.648644,500.07341,-144.637466,498.79164,95.3058,498.0592,-19.789962,131158.2754,0.0,0.0,0.0,0.0,-24.654374,498.97475,0.0,0.0,0.0,0.0,59.979,0.03,7.428222637,0.086455,0,-27.331239,129219.4922,-147.268987,129075.2656,92.683413,129292.6016,148.356627,504.301086,28.435365,504.632935,-91.612248,505.004883,-27.309267,129196.4688,0.0,0.0,0.0,0.0,148.389589,504.650116,0.0,0.0,0.0,0.0,59.977001,0.01,7.284106044,-3.06614,0,-27.341546,128751.2415,-147.29599,128726.1682,92.704571,128776.3147,148.304396,501.90451,28.435895,501.7214,-91.667518,501.17207,-27.307169,128751.2415,0.0,0.0,0.0,0.0,148.355962,501.53829,0.0,0.0,0.0,0.0,59.979,0.01,7.278833764,-3.06283,0,-19.749855,131208.4219,-139.750136,130581.5902,100.267614,131283.6417,-24.556971,495.67877,-144.528604,496.04499,95.43185,495.12944,-19.738396,131032.909,0.0,0.0,0.0,0.0,-24.545512,495.67877,0.0,0.0,0.0,0.0,59.979,0.02,7.520811151,0.085664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
