R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
77.733184,131409.0081,-42.238449,131409.0081,-162.244459,131484.2279,74.673589,427.37874,-45.767869,431.22405,-165.000386,427.56185,77.750373,131434.0813,0.0,0.0,0.0,0.0,74.639212,428.66051,0.0,0.0,0.0,0.0,60.001,0.0,8.881598414,0.054235,0,71.260074,129930.7969,-48.672181,129780.0625,-168.73078,129998.1797,-113.392642,433.233276,126.186215,435.625061,6.797791,432.689667,71.287538,129901.9063,0.0,0.0,0.0,0.0,-113.464052,433.84552,0.0,0.0,0.0,0.0,60.000999,0.0,8.618348691,-3.060362,0,71.264491,129478.3663,-48.695683,129453.293,-168.690234,129453.293,-113.439914,430.3085,126.188225,431.95649,6.737984,429.39295,71.293138,129453.293,0.0,0.0,0.0,0.0,-113.502939,430.49161,0.0,0.0,0.0,0.0,60.001,0.0,8.628683841,-3.059137,0,77.796209,131459.1546,-42.198342,130832.3229,-162.181434,131534.3744,74.851206,424.99831,-45.595981,427.19563,-165.109248,424.63209,77.807669,131258.5685,0.0,0.0,0.0,0.0,74.713696,425.54764,0.0,0.0,0.0,0.0,60.001,0.0,8.868279768,0.050031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.956638,131484.2279,-42.009266,131484.2279,-162.015276,131559.4477,74.66786,427.92807,-45.578793,430.85783,-164.937361,428.29429,77.979556,131509.3012,0.0,0.0,0.0,0.0,74.719426,429.02673,0.0,0.0,0.0,0.0,60.0,0.0,8.853503479,0.05916,0,71.501774,130009.0,-48.441467,129865.2266,-168.489074,130090.0,-113.233342,433.073059,126.416939,435.447693,6.72638,434.04007,71.529238,129986.1797,0.0,0.0,0.0,0.0,-113.359687,434.19458,0.0,0.0,0.0,0.0,60.0,0.0,8.593790156,-3.062012,0,71.505133,129553.5861,-48.46077,129528.5128,-168.443862,129553.5861,-113.279486,430.12539,126.440326,431.40716,6.692147,430.49161,71.533781,129553.5861,0.0,0.0,0.0,0.0,-113.376889,430.67472,0.0,0.0,0.0,0.0,60.0,0.0,8.600283136,-3.060528,0,78.019663,131559.4477,-41.969158,130907.5427,-161.95225,131609.5942,74.897043,425.73075,-45.298043,426.82941,-164.971738,424.99831,78.036852,131358.8615,0.0,0.0,0.0,0.0,74.874125,425.91386,0.0,0.0,0.0,0.0,60.0,0.0,8.831176834,0.055716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.882153,131409.0081,-42.095209,131409.0081,-162.101219,131509.3012,74.484513,428.84362,-45.664736,431.04094,-165.092059,428.66051,77.893612,131434.0813,0.0,0.0,0.0,0.0,74.576187,429.57606,0.0,0.0,0.0,0.0,60.0,0.0,8.811323546,0.062461,0,71.408392,129937.5078,-48.529358,129786.625,-168.58247,130011.7422,-113.45856,434.366211,126.301577,435.842529,6.556092,434.44635,71.435856,129910.3281,0.0,0.0,0.0,0.0,-113.52997,434.881226,0.0,0.0,0.0,0.0,60.0,0.0,8.545143608,-3.057594,0,71.41346,129453.293,-48.563903,129453.293,-168.541265,129478.3663,-113.480021,430.85783,126.342923,431.77338,6.525989,430.49161,71.442107,129453.293,0.0,0.0,0.0,0.0,-113.537317,431.04094,0.0,0.0,0.0,0.0,60.0,0.0,8.56638667,-3.056234,0,77.939449,131484.2279,-42.055102,130832.3229,-162.038194,131534.3744,74.736615,426.46319,-45.418364,427.19563,-165.21238,425.54764,77.950908,131283.6417,0.0,0.0,0.0,0.0,74.702237,426.28008,0.0,0.0,0.0,0.0,60.0,0.0,8.78998561,0.057195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.859235,131409.0081,-42.112398,131383.9348,-162.118408,131484.2279,74.444406,428.66051,-45.670466,430.85783,-165.132166,428.84362,77.882153,131434.0813,0.0,0.0,0.0,0.0,74.553268,429.39295,0.0,0.0,0.0,0.0,60.0,0.0,8.813285141,0.062403,0,71.39191,129919.2422,-48.567812,129777.5625,-168.593453,130011.3047,-113.491516,434.532166,126.307068,435.791016,6.490173,434.537903,71.413883,129904.7422,0.0,0.0,0.0,0.0,-113.562933,434.955597,0.0,0.0,0.0,0.0,60.0,0.0,8.529422053,-3.057097,0,71.390541,129453.293,-48.586821,129403.1465,-168.558454,129503.4396,-113.531587,431.40716,126.331464,431.77338,6.491612,430.67472,71.419189,129453.293,0.0,0.0,0.0,0.0,-113.565965,431.22405,0.0,0.0,0.0,0.0,60.0,0.0,8.545184013,-3.055205,0,77.92226,131484.2279,-42.066561,130832.3229,-162.072572,131534.3744,74.696508,426.6463,-45.447012,426.82941,-165.235299,425.54764,77.92799,131283.6417,0.0,0.0,0.0,0.0,74.679319,426.28008,0.0,0.0,0.0,0.0,60.0,0.0,8.778952332,0.057387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.847776,131409.0081,-42.129587,131383.9348,-162.135597,131459.1546,74.387111,428.66051,-45.716302,431.04094,-165.21238,429.02673,77.864964,131409.0081,0.0,0.0,0.0,0.0,74.484513,429.57606,0.0,0.0,0.0,0.0,60.0,0.0,8.812331763,0.063139,0,71.369938,129906.0156,-48.578798,129763.9531,-168.609927,129992.9375,-113.491516,433.765411,126.279611,435.636536,6.473694,434.904114,71.397402,129887.6016,0.0,0.0,0.0,0.0,-113.573916,434.766785,0.0,0.0,0.0,0.0,60.0,0.0,8.556502404,-3.059379,0,71.384812,129453.293,-48.59828,129403.1465,-168.587102,129503.4396,-113.571694,431.22405,126.337194,431.77338,6.428586,430.67472,71.402,129453.293,0.0,0.0,0.0,0.0,-113.600342,431.22405,0.0,0.0,0.0,0.0,60.0,0.0,8.544706002,-3.054248,0,77.910801,131459.1546,-42.08948,130832.3229,-162.084031,131534.3744,74.656401,426.28008,-45.435553,427.19563,-165.258217,426.09697,77.916531,131258.5685,0.0,0.0,0.0,0.0,74.656401,426.46319,0.0,0.0,0.0,0.0,60.0,0.0,8.79638864,0.057678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.738914,131383.9348,-42.232719,131358.8615,-162.244459,131459.1546,74.243871,429.20984,-45.825164,431.22405,-165.372808,429.57606,77.750373,131383.9348,0.0,0.0,0.0,0.0,74.352733,429.94228,0.0,0.0,0.0,0.0,59.999,0.0,8.788376746,0.063567,0,71.271057,129883.3438,-48.683167,129728.3984,-168.73078,129962.2813,-113.694769,434.658051,126.147775,435.670837,6.281433,434.864044,71.287538,129856.4609,0.0,0.0,0.0,0.0,-113.749697,435.064331,0.0,0.0,0.0,0.0,60.0,0.0,8.517196459,-3.055908,0,71.27595,129428.2197,-48.707142,129378.0732,-168.695964,129453.293,-113.749311,431.59027,126.205414,431.95649,6.228051,431.04094,71.293138,129428.2197,0.0,0.0,0.0,0.0,-113.772229,431.59027,0.0,0.0,0.0,0.0,60.0,0.0,8.525999974,-3.052831,0,77.796209,131434.0813,-42.192612,130782.1763,-162.187163,131484.2279,74.484513,426.82941,-45.595981,427.37874,-165.441563,426.09697,77.807669,131233.4952,0.0,0.0,0.0,0.0,74.484513,426.82941,0.0,0.0,0.0,0.0,60.0,0.0,8.773334212,0.059417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.6587,131358.8615,-42.312933,131333.7883,-162.313214,131434.0813,74.135009,429.02673,-45.928297,431.22405,-165.49313,429.57606,77.681618,131383.9348,0.0,0.0,0.0,0.0,74.238142,429.94228,0.0,0.0,0.0,0.0,60.0,0.0,8.7916612,0.063974,0,71.194156,129862.875,-48.765567,129718.8516,-168.7912,129953.2266,-113.799134,434.337616,126.103829,435.848236,6.193543,434.944153,71.216129,129843.875,0.0,0.0,0.0,0.0,-113.832097,435.041443,0.0,0.0,0.0,0.0,60.0,0.0,8.527097668,-3.054773,0,71.190006,129403.1465,-48.775897,129403.1465,-168.776178,129403.1465,-113.852444,431.59027,126.130929,432.1396,6.130648,431.95649,71.218654,129403.1465,0.0,0.0,0.0,0.0,-113.858173,431.77338,0.0,0.0,0.0,0.0,60.0,0.0,8.528375431,-3.053828,0,77.733184,131409.0081,-42.267097,130782.1763,-162.267377,131484.2279,74.358463,426.6463,-45.653277,427.37874,-165.62491,426.28008,77.738914,131233.4952,0.0,0.0,0.0,0.0,74.364192,426.82941,0.0,0.0,0.0,0.0,60.0,0.0,8.765012816,0.060647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.509731,131358.8615,-42.461902,131333.7883,-162.462183,131434.0813,74.020418,429.39295,-46.077266,431.22405,-165.745231,430.3085,77.532649,131383.9348,0.0,0.0,0.0,0.0,74.066254,430.3085,0.0,0.0,0.0,0.0,60.0,0.0,8.764382047,0.061177,0,71.045838,129858.7109,-48.902894,129716.25,-168.945016,129941.2266,-114.046326,434.8526,125.928048,436.059937,6.012268,435.51062,71.067811,129836.7734,0.0,0.0,0.0,0.0,-114.029851,435.470581,0.0,0.0,0.0,0.0,60.0,0.0,8.515126456,-3.052501,0,71.046767,129403.1465,-48.930596,129352.9999,-168.925147,129428.2197,-114.052979,432.50582,125.999149,431.95649,5.912924,431.40716,71.069685,129403.1465,0.0,0.0,0.0,0.0,-114.04152,431.95649,0.0,0.0,0.0,0.0,60.0,0.0,8.481464082,-3.050552,0,77.572756,131409.0081,-42.416066,130782.1763,-162.404887,131459.1546,74.203764,426.82941,-45.830894,427.56185,-165.819716,426.6463,77.584215,131208.4219,0.0,0.0,0.0,0.0,74.186575,427.01252,0.0,0.0,0.0,0.0,59.999,0.0,8.758558441,0.059749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.951285,130882.4694,-44.031807,130857.3961,-164.026358,130957.6892,71.356164,482.12863,-48.804545,484.50906,-168.455321,483.22729,75.968474,130882.4694,0.0,0.0,0.0,0.0,71.367623,483.22729,0.0,0.0,0.0,0.0,59.997,0.04,7.780911127,0.079834,0,68.639836,129030.2188,-51.3089,128879.3828,-171.351018,129111.3125,-115.804136,488.588318,124.153756,489.652649,4.216003,488.97171,68.661809,129007.7344,0.0,0.0,0.0,0.0,-115.809641,489.063263,0.0,0.0,0.0,0.0,59.994999,0.07,7.522858516,-3.063847,0,68.651803,128575.7286,-51.337018,128550.6553,-171.32011,128600.8018,-115.857796,485.60772,124.171413,485.97394,4.222699,485.42461,68.668992,128575.7286,0.0,0.0,0.0,0.0,-115.823418,485.79083,0.0,0.0,0.0,0.0,59.995,0.06,7.534707857,-3.061463,0,76.008581,130932.6159,-43.974511,130305.7842,-163.986251,130982.7625,71.487944,480.11442,-48.535255,480.84686,-168.47824,479.93131,76.014311,130732.0298,0.0,0.0,0.0,0.0,71.493674,480.29753,0.0,0.0,0.0,0.0,59.995,0.05,7.763396982,0.080015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.550215,130932.6159,-44.421418,130907.5427,-164.421699,131007.8358,70.955093,482.12863,-49.159779,484.69217,-168.833474,483.04418,75.567404,130957.6892,0.0,0.0,0.0,0.0,70.989471,483.22729,0.0,0.0,0.0,0.0,59.995,0.0,7.784371828,0.081054,0,68.249818,129094.9063,-51.687928,128941.8203,-171.735544,129169.1953,-116.199645,488.536835,123.774721,489.309326,3.831482,488.576904,68.277283,129069.1953,0.0,0.0,0.0,0.0,-116.199645,488.805786,0.0,0.0,0.0,0.0,59.994999,0.0,7.523292983,-3.063245,0,68.250733,128625.8751,-51.715171,128625.8751,-171.709722,128650.9484,-116.264596,485.79083,123.793261,485.60772,3.764333,485.2415,68.27938,128625.8751,0.0,0.0,0.0,0.0,-116.230218,485.42461,0.0,0.0,0.0,0.0,59.995,0.0,7.519405616,-3.061202,0,75.607511,130982.7625,-44.381311,130355.9307,-164.375862,131057.9823,71.144169,479.93131,-48.953514,480.11442,-168.942336,479.56509,75.61897,130807.2496,0.0,0.0,0.0,0.0,71.092603,479.93131,0.0,0.0,0.0,0.0,59.997,0.01,7.754066208,0.077366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.235088,130832.3229,-44.730815,130807.2496,-164.736825,130882.4694,70.576941,482.31174,-49.537931,484.69217,-169.205896,483.59351,75.258006,130832.3229,0.0,0.0,0.0,0.0,70.611319,483.59351,0.0,0.0,0.0,0.0,59.997,0.0,7.775226028,0.081245,0,67.936709,128979.3828,-52.02301,128832.9609,-172.059637,129060.1328,-116.512755,488.966003,123.450629,490.024567,3.479919,489.360809,67.958682,128956.4609,0.0,0.0,0.0,0.0,-116.529243,489.452362,0.0,0.0,0.0,0.0,59.997002,0.0,7.510331639,-3.063803,0,67.929876,128500.5088,-52.036027,128500.5088,-172.019119,128550.6553,-116.568263,485.42461,123.472405,485.97394,3.443476,485.42461,67.964254,128500.5088,0.0,0.0,0.0,0.0,-116.551075,485.60772,0.0,0.0,0.0,0.0,59.999,0.0,7.526521058,-3.06186,0,75.298113,130882.4694,-44.696438,130255.6377,-164.67953,130932.6159,70.72591,480.48064,-49.291559,480.66375,-169.246003,479.7482,75.309573,130681.8832,0.0,0.0,0.0,0.0,70.73164,480.29753,0.0,0.0,0.0,0.0,59.997,0.0,7.745526146,0.081297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.994446,130706.9565,-44.977187,130706.9565,-164.977468,130782.1763,70.290462,482.86107,-49.778573,485.60772,-169.452268,483.95973,75.017364,130732.0298,0.0,0.0,0.0,0.0,70.359217,484.14284,0.0,0.0,0.0,0.0,59.999,0.0,7.763555104,0.083557,0,67.673036,128861.2188,-52.275696,128710.6797,-172.306835,128940.6484,-116.798407,489.41803,123.175973,490.293518,3.227234,490.064636,67.7005,128837.7578,0.0,0.0,0.0,0.0,-116.792915,489.933014,0.0,0.0,0.0,0.0,59.999001,0.0,7.498319337,-3.063876,0,67.672045,128400.2157,-52.288128,128375.1424,-172.282679,128425.2889,-116.843283,486.15705,123.203115,486.34016,3.179916,485.97394,67.700693,128400.2157,0.0,0.0,0.0,0.0,-116.814635,486.15705,0.0,0.0,0.0,0.0,59.997,0.01,7.505768869,-3.061577,0,75.057471,130757.1031,-44.93708,130155.3446,-164.925901,130832.3229,70.46235,480.84686,-49.543661,481.21308,-169.521023,480.66375,75.06893,130581.5902,0.0,0.0,0.0,0.0,70.468079,480.84686,0.0,0.0,0.0,0.0,59.999,0.01,7.733556669,0.080995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.753804,130681.8832,-45.223559,130656.81,-165.21811,130757.1031,70.05555,483.22729,-50.024945,485.79083,-169.738747,484.69217,74.776722,130681.8832,0.0,0.0,0.0,0.0,70.101386,484.50906,0.0,0.0,0.0,0.0,60.0,0.0,7.749815725,0.082215,0,67.431336,128824.0,-52.528383,128673.5078,-172.570494,128906.9531,-117.073062,489.864349,122.928775,490.67688,2.963562,490.293518,67.447818,128798.2891,0.0,0.0,0.0,0.0,-117.056588,490.27063,0.0,0.0,0.0,0.0,59.999001,0.0,7.487116136,-3.062608,0,67.419944,128375.1424,-52.54023,128350.0691,-172.534781,128400.2157,-117.101114,486.52327,122.99112,486.52327,2.887707,486.15705,67.454321,128375.1424,0.0,0.0,0.0,0.0,-117.066737,486.34016,0.0,0.0,0.0,0.0,60.0,0.01,7.488419523,-3.06093,0,74.816829,130732.0298,-45.183452,130105.198,-165.166544,130807.2496,70.18733,481.21308,-49.807221,481.21308,-169.83615,481.21308,74.822558,130556.5169,0.0,0.0,0.0,0.0,70.1816,481.21308,0.0,0.0,0.0,0.0,59.999,0.0,7.716826248,0.080789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.581916,130832.3229,-45.395446,130832.3229,-165.389997,130932.6159,69.900851,482.49485,-50.179644,484.87528,-169.922093,483.95973,74.599105,130857.3961,0.0,0.0,0.0,0.0,69.935228,483.77662,0.0,0.0,0.0,0.0,60.0,0.0,7.764952887,0.081585,0,67.272036,128995.2031,-52.66571,128850.9766,-172.72431,129068.1172,-117.243353,489.315033,122.769468,489.950195,2.787781,489.807129,67.2995,128970.6641,0.0,0.0,0.0,0.0,-117.226865,489.698425,0.0,0.0,0.0,0.0,60.0,0.0,7.502251296,-3.062641,0,67.270975,128525.582,-52.694928,128525.582,-172.68948,128550.6553,-117.284461,485.97394,122.796315,486.15705,2.738738,485.60772,67.299623,128525.582,0.0,0.0,0.0,0.0,-117.250083,485.97394,0.0,0.0,0.0,0.0,59.999,0.0,7.512616812,-3.060122,0,74.639212,130907.5427,-45.355339,130280.7109,-165.338431,130957.6892,70.038361,480.48064,-49.910354,480.66375,-169.933553,479.7482,74.650671,130706.9565,0.0,0.0,0.0,0.0,70.067009,480.29753,0.0,0.0,0.0,0.0,60.0,0.0,7.741282437,0.082625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.438677,130932.6159,-45.532956,130907.5427,-165.527507,131007.8358,69.751882,482.12863,-50.305694,484.69217,-170.048144,483.77662,74.461595,130957.6892,0.0,0.0,0.0,0.0,69.803448,483.4104,0.0,0.0,0.0,0.0,60.0,0.0,7.780371272,0.081931,0,67.140199,129087.6563,-52.797547,128938.7891,-172.850655,129170.8594,-117.391663,488.840088,122.665102,489.578247,2.644959,489.469544,67.167664,129065.4219,0.0,0.0,0.0,0.0,-117.358701,489.292145,0.0,0.0,0.0,0.0,60.0,0.0,7.513520508,-3.06193,0,67.144924,128625.8751,-52.820979,128625.8751,-172.809801,128650.9484,-117.421971,485.79083,122.653075,485.79083,2.57831,485.42461,67.173572,128625.8751,0.0,0.0,0.0,0.0,-117.393323,485.60772,0.0,0.0,0.0,0.0,60.0,0.0,7.517103838,-3.060298,0,74.501702,130982.7625,-45.492849,130355.9307,-165.475941,131057.9823,69.91231,480.29753,-50.065052,480.29753,-170.082522,479.7482,74.513161,130807.2496,0.0,0.0,0.0,0.0,69.923769,480.11442,0.0,0.0,0.0,0.0,60.0,0.0,7.746786674,0.081426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.432947,130932.6159,-45.532956,130932.6159,-165.538966,131007.8358,69.7748,482.12863,-50.317154,484.87528,-170.059603,483.22729,74.450136,130957.6892,0.0,0.0,0.0,0.0,69.803448,483.4104,0.0,0.0,0.0,0.0,59.999,0.0,7.779369196,0.08217,0,67.140199,129092.1641,-52.803042,128941.9219,-172.861638,129172.7188,-117.391663,488.742828,122.643136,489.423767,2.633972,489.532471,67.162172,129068.7578,0.0,0.0,0.0,0.0,-117.369698,489.229187,0.0,0.0,0.0,0.0,60.0,0.0,7.515601034,-3.062601,0,67.133465,128625.8751,-52.832438,128600.8018,-172.81553,128650.9484,-117.43343,485.97394,122.641616,485.60772,2.566851,485.42461,67.167842,128625.8751,0.0,0.0,0.0,0.0,-117.410511,485.60772,0.0,0.0,0.0,0.0,60.0,0.0,7.509841513,-3.060421,0,74.490243,130982.7625,-45.498579,130355.9307,-165.48167,131057.9823,69.900851,480.29753,-50.059323,480.29753,-170.122629,479.7482,74.501702,130807.2496,0.0,0.0,0.0,0.0,69.91231,480.11442,0.0,0.0,0.0,0.0,59.999,0.0,7.741856139,0.081539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.283978,130957.6892,-45.687655,130932.6159,-165.693665,131032.909,69.625831,481.94552,-50.454663,484.69217,-170.231491,483.59351,74.301167,130982.7625,0.0,0.0,0.0,0.0,69.64875,483.4104,0.0,0.0,0.0,0.0,60.0,0.0,7.78170219,0.081194,0,66.98639,129115.0313,-52.951356,128968.5625,-173.004457,129186.3359,-117.567445,488.616943,122.505809,489.480957,2.485657,489.326477,67.013855,129089.375,0.0,0.0,0.0,0.0,-117.5235,489.154816,0.0,0.0,0.0,0.0,60.0,0.0,7.520749011,-3.061283,0,66.984496,128650.9484,-52.975678,128650.9484,-172.964499,128650.9484,-117.576669,485.60772,122.504106,485.42461,2.429341,485.42461,67.018873,128650.9484,0.0,0.0,0.0,0.0,-117.548021,485.42461,0.0,0.0,0.0,0.0,60.0,0.0,7.520198447,-3.060883,0,74.341274,131007.8358,-45.653277,130381.004,-165.630639,131057.9823,69.763341,480.29753,-50.202562,480.29753,-170.254409,479.7482,74.352733,130807.2496,0.0,0.0,0.0,0.0,69.7748,480.11442,0.0,0.0,0.0,0.0,60.0,0.0,7.744514586,0.081289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.12928,130957.6892,-45.842353,130932.6159,-165.848363,131032.909,69.459674,481.94552,-50.615092,484.69217,-170.340353,483.59351,74.152198,130982.7625,0.0,0.0,0.0,0.0,69.499781,483.4104,0.0,0.0,0.0,0.0,60.0,0.0,7.788349031,0.081655,0,66.832581,129119.5391,-53.105165,128972.0859,-173.158273,129189.7656,-117.726753,488.588318,122.313539,489.297852,2.337341,489.297852,66.854554,129091.5781,0.0,0.0,0.0,0.0,-117.688299,489.063263,0.0,0.0,0.0,0.0,59.999001,0.0,7.52379155,-3.061744,0,66.829797,128650.9484,-53.124647,128625.8751,-173.124927,128676.0216,-117.748557,485.79083,122.355137,485.42461,2.240265,485.2415,66.858445,128650.9484,0.0,0.0,0.0,0.0,-117.714179,485.42461,0.0,0.0,0.0,0.0,59.999,0.0,7.510467462,-3.059914,0,74.186575,131007.8358,-45.807976,130381.004,-165.791068,131057.9823,69.597183,480.11442,-50.374449,480.29753,-170.426296,479.38198,74.198034,130807.2496,0.0,0.0,0.0,0.0,69.602913,479.93131,0.0,0.0,0.0,0.0,60.0,0.0,7.748728202,0.081981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.054795,130957.6892,-45.928297,130932.6159,-165.922848,131032.909,69.390919,481.94552,-50.706765,484.50906,-170.449215,483.59351,74.071984,130982.7625,0.0,0.0,0.0,0.0,69.413837,483.4104,0.0,0.0,0.0,0.0,60.0,0.0,7.783227145,0.080906,0,66.75568,129116.75,-53.187564,128968.3672,-173.235167,129188.7813,-117.803647,488.782898,122.275085,489.412293,2.254944,489.212036,66.783145,129089.9141,0.0,0.0,0.0,0.0,-117.75421,489.137634,0.0,0.0,0.0,0.0,60.0,0.0,7.515196137,-3.060878,0,66.755313,128650.9484,-53.21059,128650.9484,-173.199412,128676.0216,-117.823041,485.79083,122.269194,485.60772,2.182969,485.2415,66.78969,128650.9484,0.0,0.0,0.0,0.0,-117.788664,485.60772,0.0,0.0,0.0,0.0,60.0,0.0,7.515376416,-3.059764,0,74.112091,131007.8358,-45.88246,130381.004,-165.871282,131057.9823,69.534158,480.29753,-50.454663,480.11442,-170.466403,479.56509,74.12355,130807.2496,0.0,0.0,0.0,0.0,69.539888,479.93131,0.0,0.0,0.0,0.0,59.999,0.0,7.745930193,0.08118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.911178,131509.3012,-44.066184,131509.3012,-164.066465,131584.521,72.313003,434.70314,-47.824787,436.53424,-167.52713,436.35113,75.928367,131534.3744,0.0,0.0,0.0,0.0,72.318733,435.98491,0.0,0.0,0.0,0.0,60.001,0.0,8.66310072,0.060792,0,69.359437,129988.4375,-50.578309,129840.1953,-170.631417,130063.2656,-115.705262,440.940857,124.351503,441.478729,4.303894,441.141113,69.386901,129963.8984,0.0,0.0,0.0,0.0,-115.677805,441.192627,0.0,0.0,0.0,0.0,60.000999,0.0,8.381197174,-3.052143,0,69.362271,129528.5128,-50.603632,129503.4396,-170.592454,129553.5861,-115.714556,437.99912,124.360489,437.81601,4.274265,437.6329,69.390919,129528.5128,0.0,0.0,0.0,0.0,-115.691638,437.81601,0.0,0.0,0.0,0.0,60.001,0.0,8.391766027,-3.051618,0,75.968474,131559.4477,-44.026077,130932.6159,-164.009169,131634.6675,72.450513,432.50582,-47.51539,432.68893,-167.567237,431.95649,75.985663,131383.9348,0.0,0.0,0.0,0.0,72.461972,432.50582,0.0,0.0,0.0,0.0,60.001,0.0,8.638809175,0.063164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.939826,131409.0081,-44.037536,131383.9348,-164.037817,131484.2279,72.341651,434.88625,-47.841976,437.08357,-167.567237,436.90046,75.957015,131434.0813,0.0,0.0,0.0,0.0,72.313003,436.35113,0.0,0.0,0.0,0.0,60.0,0.0,8.654062613,0.059753,0,69.375918,129872.5703,-50.556336,129730.8438,-170.609438,129945.5391,-115.716245,441.272736,124.351503,441.335693,4.320374,441.575989,69.403383,129848.625,0.0,0.0,0.0,0.0,-115.677805,441.392883,0.0,0.0,0.0,0.0,59.999001,0.0,8.364218597,-3.052316,0,69.379459,129403.1465,-50.586444,129378.0732,-170.575265,129428.2197,-115.708827,438.18223,124.366219,437.99912,4.285724,438.18223,69.413837,129403.1465,0.0,0.0,0.0,0.0,-115.685908,437.99912,0.0,0.0,0.0,0.0,60.0,0.0,8.382209238,-3.052156,0,76.008581,131459.1546,-43.9917,130832.3229,-163.980521,131509.3012,72.433324,432.87204,-47.532579,433.23826,-167.567237,432.50582,76.014311,131258.5685,0.0,0.0,0.0,0.0,72.444784,432.87204,0.0,0.0,0.0,0.0,60.0,0.0,8.63046405,0.064096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
